NR_TURNO,DS_ELEICAO,DT_ELEICAO,SG_UF,codigo_tse,NM_UE,NM_MUNICIPIO,NR_ZONA,DS_CARGO,sequencial,NR_CANDIDATO,NM_CANDIDATO,NM_URNA_CANDIDATO,NR_PARTIDO,SG_PARTIDO,NM_PARTIDO,DS_SIT_TOT_TURNO,QT_VOTOS_NOMINAIS
1,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,RJ,60011,RIO DE JANEIRO,RIO DE JANEIRO,161,Vereador,190000684967,50000,LEONEL BRIZOLA,LEONEL BRIZOLA NETO,50,PSOL,Partido Socialismo e Liberdade,SUPLENTE,103
1,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,RJ,60011,RIO DE JANEIRO,RIO DE JANEIRO,162,Vereador,190000684928,50884,ALEXANDRE PANTALEÃO DE MELO,ALEXANDRE PANTALEÃO,50,PSOL,Partido Socialismo e Liberdade,SUPLENTE,6
1,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,RJ,60011,RIO DE JANEIRO,RIO DE JANEIRO,211,Vereador,190000684965,50800,PATRICIA FELIX DE LIMA PADULA,PATRICIA FELIX,50,PSOL,Partido Socialismo e Liberdade,SUPLENTE,232
1,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,RJ,60011,RIO DE JANEIRO,RIO DE JANEIRO,4,Vereador,190000684936,50150,ANDREA SILVA DO ESPIRITO SANTO,ANDRÉA BAK,50,PSOL,Partido Socialismo e Liberdade,SUPLENTE,110
1,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,RJ,60011,RIO DE JANEIRO,RIO DE JANEIRO,216,Vereador,190000684969,50333,MONICA TEREZA AZEREDO BENICIO,MONICA BENICIO,50,PSOL,Partido Socialismo e Liberdade,ELEITO POR QP,449
1,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,RJ,60011,RIO DE JANEIRO,RIO DE JANEIRO,242,Vereador,190000684966,50100,JOAO BATISTA OLIVEIRA DE ARAUJO,BABÁ,50,PSOL,Partido Socialismo e Liberdade,SUPLENTE,37
1,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,RJ,60011,RIO DE JANEIRO,RIO DE JANEIRO,176,Vereador,190000684928,50884,ALEXANDRE PANTALEÃO DE MELO,ALEXANDRE PANTALEÃO,50,PSOL,Partido Socialismo e Liberdade,SUPLENTE,5
1,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,RJ,60011,RIO DE JANEIRO,RIO DE JANEIRO,119,Vereador,190000684951,50330,LUIZ FERNANDO BORGES,BORGES,50,PSOL,Partido Socialismo e Liberdade,SUPLENTE,0
1,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,RJ,60011,RIO DE JANEIRO,RIO DE JANEIRO,24,Vereador,190000684947,50987,SIMONE DO NASCIMENTO DE ARAUJO,SIMONE NASCIMENTO,50,PSOL,Partido Socialismo e Liberdade,SUPLENTE,0
1,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,RJ,60011,RIO DE JANEIRO,RIO DE JANEIRO,182,Vereador,190000684957,50188,JEANNE DE SOUZA LIMA,JEANNE SOUZA LIMA,50,PSOL,Partido Socialismo e Liberdade,SUPLENTE,25
1,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,RJ,60011,RIO DE JANEIRO,RIO DE JANEIRO,219,Vereador,190000684964,50505,MARCOS PAULO COSTA DA SILVA,DR MARCOS PAULO,50,PSOL,Partido Socialismo e Liberdade,ELEITO POR MÉDIA,119
1,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,RJ,60011,RIO DE JANEIRO,RIO DE JANEIRO,180,Vereador,190000684966,50100,JOAO BATISTA OLIVEIRA DE ARAUJO,BABÁ,50,PSOL,Partido Socialismo e Liberdade,SUPLENTE,32
1,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,RJ,60011,RIO DE JANEIRO,RIO DE JANEIRO,218,Vereador,190000684962,50010,THAIS DE SOUZA FERREIRA,THAIS FERREIRA,50,PSOL,Partido Socialismo e Liberdade,ELEITO POR QP,293
1,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,RJ,60011,RIO DE JANEIRO,RIO DE JANEIRO,167,Vereador,190000684946,50234,SERGIO RICARDO DE LIMA,SÉRGIO RICARDO VERDE POTIGUARA,50,PSOL,Partido Socialismo e Liberdade,SUPLENTE,9
1,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,RJ,60011,RIO DE JANEIRO,RIO DE JANEIRO,242,Vereador,190000684970,50001,SERGIO AMORIM DA SILVA,SERGIO AMORIM,50,PSOL,Partido Socialismo e Liberdade,SUPLENTE,1
1,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,RJ,60011,RIO DE JANEIRO,RIO DE JANEIRO,122,Vereador,190000684927,50455,ALAN CARLOS DE ARAUJO RODRIGUES,ALAN RODRIGUES,50,PSOL,Partido Socialismo e Liberdade,SUPLENTE,1
1,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,RJ,60011,RIO DE JANEIRO,RIO DE JANEIRO,10,Vereador,190000684955,50203,DIANDUALA MARINETTE RAFAEL NGUIDI,KARABBAH,50,PSOL,Partido Socialismo e Liberdade,SUPLENTE,3
1,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,RJ,60011,RIO DE JANEIRO,RIO DE JANEIRO,185,Vereador,190000684968,50220,MARCUS VINICIUS FERREIRA DOS SANTOS,PROFESSOR MARCUS MENEZES,50,PSOL,Partido Socialismo e Liberdade,SUPLENTE,3
1,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,RJ,60011,RIO DE JANEIRO,RIO DE JANEIRO,245,Vereador,190000684953,50123,TARCISIO MOTTA DE CARVALHO,TARCISIO MOTTA,50,PSOL,Partido Socialismo e Liberdade,ELEITO POR QP,1100
1,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,RJ,60011,RIO DE JANEIRO,RIO DE JANEIRO,170,Vereador,190000684966,50100,JOAO BATISTA OLIVEIRA DE ARAUJO,BABÁ,50,PSOL,Partido Socialismo e Liberdade,SUPLENTE,99
1,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,RJ,60011,RIO DE JANEIRO,RIO DE JANEIRO,185,Vereador,190000684966,50100,JOAO BATISTA OLIVEIRA DE ARAUJO,BABÁ,50,PSOL,Partido Socialismo e Liberdade,SUPLENTE,58
1,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,RJ,60011,RIO DE JANEIRO,RIO DE JANEIRO,9,Vereador,190000684954,50888,ARILDO NERYS DA SILVA JUNIOR,PROF DR ARILDO NERYS JUNIOR,50,PSOL,Partido Socialismo e Liberdade,SUPLENTE,4
1,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,RJ,60011,RIO DE JANEIRO,RIO DE JANEIRO,161,Vereador,190000684949,50200,BRUNO RAFAEL DE OLIVEIRA,BRUNO DA SAÚDE,50,PSOL,Partido Socialismo e Liberdade,SUPLENTE,8
1,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,RJ,60011,RIO DE JANEIRO,RIO DE JANEIRO,246,Vereador,190000684931,50007,MONICA SUZANA DA SILVA CUNHA,MONICA CUNHA,50,PSOL,Partido Socialismo e Liberdade,SUPLENTE,12
1,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,RJ,60011,RIO DE JANEIRO,RIO DE JANEIRO,179,Vereador,190000684951,50330,LUIZ FERNANDO BORGES,BORGES,50,PSOL,Partido Socialismo e Liberdade,SUPLENTE,0
1,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,RJ,60011,RIO DE JANEIRO,RIO DE JANEIRO,170,Vereador,190000684968,50220,MARCUS VINICIUS FERREIRA DOS SANTOS,PROFESSOR MARCUS MENEZES,50,PSOL,Partido Socialismo e Liberdade,SUPLENTE,2
1,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,RJ,60011,RIO DE JANEIRO,RIO DE JANEIRO,182,Vereador,190000684962,50010,THAIS DE SOUZA FERREIRA,THAIS FERREIRA,50,PSOL,Partido Socialismo e Liberdade,ELEITO POR QP,275
1,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,RJ,60011,RIO DE JANEIRO,RIO DE JANEIRO,25,Vereador,190000684961,50014,MARIA DE LOURDES DO CARMO,MARIA DOS CAMELÔS,50,PSOL,Partido Socialismo e Liberdade,SUPLENTE,1
1,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,RJ,60011,RIO DE JANEIRO,RIO DE JANEIRO,120,Vereador,190000684961,50014,MARIA DE LOURDES DO CARMO,MARIA DOS CAMELÔS,50,PSOL,Partido Socialismo e Liberdade,SUPLENTE,7
1,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,RJ,60011,RIO DE JANEIRO,RIO DE JANEIRO,182,Vereador,190000684936,50150,ANDREA SILVA DO ESPIRITO SANTO,ANDRÉA BAK,50,PSOL,Partido Socialismo e Liberdade,SUPLENTE,74
1,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,RJ,60011,RIO DE JANEIRO,RIO DE JANEIRO,25,Vereador,190000684935,50420,ANDRE MAGALHAES BARROS,ANDRÉ BARROS,50,PSOL,Partido Socialismo e Liberdade,SUPLENTE,71
1,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,RJ,60011,RIO DE JANEIRO,RIO DE JANEIRO,204,Vereador,190000684961,50014,MARIA DE LOURDES DO CARMO,MARIA DOS CAMELÔS,50,PSOL,Partido Socialismo e Liberdade,SUPLENTE,441
1,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,RJ,60011,RIO DE JANEIRO,RIO DE JANEIRO,16,Vereador,190000684966,50100,JOAO BATISTA OLIVEIRA DE ARAUJO,BABÁ,50,PSOL,Partido Socialismo e Liberdade,SUPLENTE,76
1,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,RJ,60011,RIO DE JANEIRO,RIO DE JANEIRO,241,Vereador,190000684957,50188,JEANNE DE SOUZA LIMA,JEANNE SOUZA LIMA,50,PSOL,Partido Socialismo e Liberdade,SUPLENTE,4
1,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,RJ,60011,RIO DE JANEIRO,RIO DE JANEIRO,230,Vereador,190000684954,50888,ARILDO NERYS DA SILVA JUNIOR,PROF DR ARILDO NERYS JUNIOR,50,PSOL,Partido Socialismo e Liberdade,SUPLENTE,1
1,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,RJ,60011,RIO DE JANEIRO,RIO DE JANEIRO,211,Vereador,190000684933,50555,RENATO ATHAYDE SILVA,RENATO CINCO,50,PSOL,Partido Socialismo e Liberdade,SUPLENTE,118
1,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,RJ,60011,RIO DE JANEIRO,RIO DE JANEIRO,185,Vereador,190000684954,50888,ARILDO NERYS DA SILVA JUNIOR,PROF DR ARILDO NERYS JUNIOR,50,PSOL,Partido Socialismo e Liberdade,SUPLENTE,6
1,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,RJ,60011,RIO DE JANEIRO,RIO DE JANEIRO,120,Vereador,190000684954,50888,ARILDO NERYS DA SILVA JUNIOR,PROF DR ARILDO NERYS JUNIOR,50,PSOL,Partido Socialismo e Liberdade,SUPLENTE,3
1,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,RJ,60011,RIO DE JANEIRO,RIO DE JANEIRO,17,Vereador,190000684938,50222,WILLIAM CARLOS BRUM BISPO,WILLIAM SIRI,50,PSOL,Partido Socialismo e Liberdade,ELEITO POR MÉDIA,32
1,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,RJ,60011,RIO DE JANEIRO,RIO DE JANEIRO,123,Vereador,190000684953,50123,TARCISIO MOTTA DE CARVALHO,TARCISIO MOTTA,50,PSOL,Partido Socialismo e Liberdade,ELEITO POR QP,835
1,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,RJ,60011,RIO DE JANEIRO,RIO DE JANEIRO,216,Vereador,190000684962,50010,THAIS DE SOUZA FERREIRA,THAIS FERREIRA,50,PSOL,Partido Socialismo e Liberdade,ELEITO POR QP,300
1,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,RJ,60011,RIO DE JANEIRO,RIO DE JANEIRO,16,Vereador,190000684960,50155,MARCIA PATRIZIO DOS SANTOS,MARCY,50,PSOL,Partido Socialismo e Liberdade,SUPLENTE,1
1,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,RJ,60011,RIO DE JANEIRO,RIO DE JANEIRO,22,Vereador,190000684928,50884,ALEXANDRE PANTALEÃO DE MELO,ALEXANDRE PANTALEÃO,50,PSOL,Partido Socialismo e Liberdade,SUPLENTE,2
1,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,RJ,60011,RIO DE JANEIRO,RIO DE JANEIRO,118,Vereador,190000684953,50123,TARCISIO MOTTA DE CARVALHO,TARCISIO MOTTA,50,PSOL,Partido Socialismo e Liberdade,ELEITO POR QP,892
1,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,RJ,60011,RIO DE JANEIRO,RIO DE JANEIRO,238,Vereador,190000684952,50111,PAULO PINHEIRO,PAULO PINHEIRO,50,PSOL,Partido Socialismo e Liberdade,ELEITO POR QP,123
1,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,RJ,60011,RIO DE JANEIRO,RIO DE JANEIRO,192,Vereador,190000684959,50444,LUIZ FERNANDO DA CONCEICAO PALMARES,FERNANDO PALMARES,50,PSOL,Partido Socialismo e Liberdade,SUPLENTE,0
1,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,RJ,60011,RIO DE JANEIRO,RIO DE JANEIRO,161,Vereador,190000684951,50330,LUIZ FERNANDO BORGES,BORGES,50,PSOL,Partido Socialismo e Liberdade,SUPLENTE,0
1,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,RJ,60011,RIO DE JANEIRO,RIO DE JANEIRO,170,Vereador,190000684960,50155,MARCIA PATRIZIO DOS SANTOS,MARCY,50,PSOL,Partido Socialismo e Liberdade,SUPLENTE,6
1,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,RJ,60011,RIO DE JANEIRO,RIO DE JANEIRO,125,Vereador,190000684951,50330,LUIZ FERNANDO BORGES,BORGES,50,PSOL,Partido Socialismo e Liberdade,SUPLENTE,0
1,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,RJ,60011,RIO DE JANEIRO,RIO DE JANEIRO,211,Vereador,190000684928,50884,ALEXANDRE PANTALEÃO DE MELO,ALEXANDRE PANTALEÃO,50,PSOL,Partido Socialismo e Liberdade,SUPLENTE,5
1,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,RJ,60011,RIO DE JANEIRO,RIO DE JANEIRO,179,Vereador,190000684937,50070,GIOVANNI GENNARO PEDROSA DA SILVA CAPANO,GIO CAPANO,50,PSOL,Partido Socialismo e Liberdade,SUPLENTE,6
1,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,RJ,60011,RIO DE JANEIRO,RIO DE JANEIRO,17,Vereador,190000684955,50203,DIANDUALA MARINETTE RAFAEL NGUIDI,KARABBAH,50,PSOL,Partido Socialismo e Liberdade,SUPLENTE,11
1,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,RJ,60011,RIO DE JANEIRO,RIO DE JANEIRO,21,Vereador,190000684952,50111,PAULO PINHEIRO,PAULO PINHEIRO,50,PSOL,Partido Socialismo e Liberdade,ELEITO POR QP,121
1,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,RJ,60011,RIO DE JANEIRO,RIO DE JANEIRO,191,Vereador,190000684944,50040,KAWANY PEDROSA LOPES TOME,KAWAN LOPES,50,PSOL,Partido Socialismo e Liberdade,SUPLENTE,3
1,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,RJ,60011,RIO DE JANEIRO,RIO DE JANEIRO,10,Vereador,190000684930,50335,JESSICA CRISTINA MIRANDA SANTOS,SOL,50,PSOL,Partido Socialismo e Liberdade,SUPLENTE,40
1,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,RJ,60011,RIO DE JANEIRO,RIO DE JANEIRO,10,Vereador,190000684933,50555,RENATO ATHAYDE SILVA,RENATO CINCO,50,PSOL,Partido Socialismo e Liberdade,SUPLENTE,36
1,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,RJ,60011,RIO DE JANEIRO,RIO DE JANEIRO,122,Vereador,190000684938,50222,WILLIAM CARLOS BRUM BISPO,WILLIAM SIRI,50,PSOL,Partido Socialismo e Liberdade,ELEITO POR MÉDIA,1033
1,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,RJ,60011,RIO DE JANEIRO,RIO DE JANEIRO,230,Vereador,190000684965,50800,PATRICIA FELIX DE LIMA PADULA,PATRICIA FELIX,50,PSOL,Partido Socialismo e Liberdade,SUPLENTE,22
1,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,RJ,60011,RIO DE JANEIRO,RIO DE JANEIRO,118,Vereador,190000684970,50001,SERGIO AMORIM DA SILVA,SERGIO AMORIM,50,PSOL,Partido Socialismo e Liberdade,SUPLENTE,1
1,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,RJ,60011,RIO DE JANEIRO,RIO DE JANEIRO,22,Vereador,190000684927,50455,ALAN CARLOS DE ARAUJO RODRIGUES,ALAN RODRIGUES,50,PSOL,Partido Socialismo e Liberdade,SUPLENTE,2
1,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,RJ,60011,RIO DE JANEIRO,RIO DE JANEIRO,188,Vereador,190000684954,50888,ARILDO NERYS DA SILVA JUNIOR,PROF DR ARILDO NERYS JUNIOR,50,PSOL,Partido Socialismo e Liberdade,SUPLENTE,1
1,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,RJ,60011,RIO DE JANEIRO,RIO DE JANEIRO,119,Vereador,190000684938,50222,WILLIAM CARLOS BRUM BISPO,WILLIAM SIRI,50,PSOL,Partido Socialismo e Liberdade,ELEITO POR MÉDIA,64
1,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,RJ,60011,RIO DE JANEIRO,RIO DE JANEIRO,16,Vereador,190000684965,50800,PATRICIA FELIX DE LIMA PADULA,PATRICIA FELIX,50,PSOL,Partido Socialismo e Liberdade,SUPLENTE,499
1,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,RJ,60011,RIO DE JANEIRO,RIO DE JANEIRO,185,Vereador,190000684945,50056,NAIDE RIBEIRO JUNIOR,NAIDE RIBEIRO,50,PSOL,Partido Socialismo e Liberdade,SUPLENTE,1
1,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,RJ,60011,RIO DE JANEIRO,RIO DE JANEIRO,230,Vereador,190000684959,50444,LUIZ FERNANDO DA CONCEICAO PALMARES,FERNANDO PALMARES,50,PSOL,Partido Socialismo e Liberdade,SUPLENTE,0
1,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,RJ,60011,RIO DE JANEIRO,RIO DE JANEIRO,162,Vereador,190000684941,50005,FELIPE CANDIDO GUEDES,FELIPE CANDIDO PELA FLORESTA,50,PSOL,Partido Socialismo e Liberdade,SUPLENTE,0
1,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,RJ,60011,RIO DE JANEIRO,RIO DE JANEIRO,123,Vereador,190000684951,50330,LUIZ FERNANDO BORGES,BORGES,50,PSOL,Partido Socialismo e Liberdade,SUPLENTE,0
1,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,RJ,60011,RIO DE JANEIRO,RIO DE JANEIRO,179,Vereador,190000684949,50200,BRUNO RAFAEL DE OLIVEIRA,BRUNO DA SAÚDE,50,PSOL,Partido Socialismo e Liberdade,SUPLENTE,9
1,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,RJ,60011,RIO DE JANEIRO,RIO DE JANEIRO,214,Vereador,190000684929,50021,PEDRO HENRIQUE DE SOUSA TAVARES,COLETIVA BEM VIVER,50,PSOL,Partido Socialismo e Liberdade,SUPLENTE,127
1,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,RJ,60011,RIO DE JANEIRO,RIO DE JANEIRO,246,Vereador,190000684930,50335,JESSICA CRISTINA MIRANDA SANTOS,SOL,50,PSOL,Partido Socialismo e Liberdade,SUPLENTE,16
1,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,RJ,60011,RIO DE JANEIRO,RIO DE JANEIRO,214,Vereador,190000684959,50444,LUIZ FERNANDO DA CONCEICAO PALMARES,FERNANDO PALMARES,50,PSOL,Partido Socialismo e Liberdade,SUPLENTE,3
1,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,RJ,60011,RIO DE JANEIRO,RIO DE JANEIRO,7,Vereador,190000684963,50515,JULIANA SCHMITZ,JULIANA JUTKKE,50,PSOL,Partido Socialismo e Liberdade,SUPLENTE,5
1,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,RJ,60011,RIO DE JANEIRO,RIO DE JANEIRO,25,Vereador,190000684933,50555,RENATO ATHAYDE SILVA,RENATO CINCO,50,PSOL,Partido Socialismo e Liberdade,SUPLENTE,18
1,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,RJ,60011,RIO DE JANEIRO,RIO DE JANEIRO,118,Vereador,190000684931,50007,MONICA SUZANA DA SILVA CUNHA,MONICA CUNHA,50,PSOL,Partido Socialismo e Liberdade,SUPLENTE,41
1,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,RJ,60011,RIO DE JANEIRO,RIO DE JANEIRO,182,Vereador,190000684961,50014,MARIA DE LOURDES DO CARMO,MARIA DOS CAMELÔS,50,PSOL,Partido Socialismo e Liberdade,SUPLENTE,18
1,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,RJ,60011,RIO DE JANEIRO,RIO DE JANEIRO,118,Vereador,190000684937,50070,GIOVANNI GENNARO PEDROSA DA SILVA CAPANO,GIO CAPANO,50,PSOL,Partido Socialismo e Liberdade,SUPLENTE,1
1,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,RJ,60011,RIO DE JANEIRO,RIO DE JANEIRO,24,Vereador,190000684932,50746,RAFAEL JOSE SIMI LIMA,RAFAEL SIMI,50,PSOL,Partido Socialismo e Liberdade,SUPLENTE,0
1,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,RJ,60011,RIO DE JANEIRO,RIO DE JANEIRO,185,Vereador,190000684961,50014,MARIA DE LOURDES DO CARMO,MARIA DOS CAMELÔS,50,PSOL,Partido Socialismo e Liberdade,SUPLENTE,28
1,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,RJ,60011,RIO DE JANEIRO,RIO DE JANEIRO,211,Vereador,190001265217,50567,MIRIA MARQUES COUTINHO,PROF MIRIA COUTINHO,50,PSOL,Partido Socialismo e Liberdade,SUPLENTE,3
1,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,RJ,60011,RIO DE JANEIRO,RIO DE JANEIRO,25,Vereador,190000684970,50001,SERGIO AMORIM DA SILVA,SERGIO AMORIM,50,PSOL,Partido Socialismo e Liberdade,SUPLENTE,1
1,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,RJ,60011,RIO DE JANEIRO,RIO DE JANEIRO,161,Vereador,190000684934,50022,TAYGOARA PEREIRA COTTA,TAYGOARA COTTA,50,PSOL,Partido Socialismo e Liberdade,SUPLENTE,9
1,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,RJ,60011,RIO DE JANEIRO,RIO DE JANEIRO,21,Vereador,190000684958,50180,LUCIANA BOITEUX DE FIGUEIREDO RODRIGUES,LUCIANA BOITEUX,50,PSOL,Partido Socialismo e Liberdade,SUPLENTE,58
1,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,RJ,60011,RIO DE JANEIRO,RIO DE JANEIRO,167,Vereador,190000684956,50501,HEITOR NEY MATHIAS DA SILVA,HEITOR NEY,50,PSOL,Partido Socialismo e Liberdade,SUPLENTE,5
1,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,RJ,60011,RIO DE JANEIRO,RIO DE JANEIRO,22,Vereador,190000684963,50515,JULIANA SCHMITZ,JULIANA JUTKKE,50,PSOL,Partido Socialismo e Liberdade,SUPLENTE,0
1,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,RJ,60011,RIO DE JANEIRO,RIO DE JANEIRO,218,Vereador,190001265217,50567,MIRIA MARQUES COUTINHO,PROF MIRIA COUTINHO,50,PSOL,Partido Socialismo e Liberdade,SUPLENTE,2
1,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,RJ,60011,RIO DE JANEIRO,RIO DE JANEIRO,9,Vereador,190000684961,50014,MARIA DE LOURDES DO CARMO,MARIA DOS CAMELÔS,50,PSOL,Partido Socialismo e Liberdade,SUPLENTE,25
1,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,RJ,60011,RIO DE JANEIRO,RIO DE JANEIRO,245,Vereador,190000684929,50021,PEDRO HENRIQUE DE SOUSA TAVARES,COLETIVA BEM VIVER,50,PSOL,Partido Socialismo e Liberdade,SUPLENTE,24
1,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,RJ,60011,RIO DE JANEIRO,RIO DE JANEIRO,125,Vereador,190000684940,50456,BRUNA FERNANDA DIAS LIMA MORAES,BRUNA FERNANDA,50,PSOL,Partido Socialismo e Liberdade,SUPLENTE,2
1,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,RJ,60011,RIO DE JANEIRO,RIO DE JANEIRO,161,Vereador,190000684933,50555,RENATO ATHAYDE SILVA,RENATO CINCO,50,PSOL,Partido Socialismo e Liberdade,SUPLENTE,40
1,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,RJ,60011,RIO DE JANEIRO,RIO DE JANEIRO,242,Vereador,190000684942,50500,FRANCISCO RODRIGUES DE ALENCAR FILHO,CHICO ALENCAR,50,PSOL,Partido Socialismo e Liberdade,ELEITO POR QP,242
1,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,RJ,60011,RIO DE JANEIRO,RIO DE JANEIRO,242,Vereador,190000684928,50884,ALEXANDRE PANTALEÃO DE MELO,ALEXANDRE PANTALEÃO,50,PSOL,Partido Socialismo e Liberdade,SUPLENTE,19
1,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,RJ,60011,RIO DE JANEIRO,RIO DE JANEIRO,123,Vereador,190000684967,50000,LEONEL BRIZOLA,LEONEL BRIZOLA NETO,50,PSOL,Partido Socialismo e Liberdade,SUPLENTE,50
1,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,RJ,60011,RIO DE JANEIRO,RIO DE JANEIRO,242,Vereador,190000684943,50050,JOAO PAULO MARQUES ALVARO,JOTA MARQUES,50,PSOL,Partido Socialismo e Liberdade,SUPLENTE,12
1,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,RJ,60011,RIO DE JANEIRO,RIO DE JANEIRO,162,Vereador,190000684963,50515,JULIANA SCHMITZ,JULIANA JUTKKE,50,PSOL,Partido Socialismo e Liberdade,SUPLENTE,2
1,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,RJ,60011,RIO DE JANEIRO,RIO DE JANEIRO,243,Vereador,190000684936,50150,ANDREA SILVA DO ESPIRITO SANTO,ANDRÉA BAK,50,PSOL,Partido Socialismo e Liberdade,SUPLENTE,22
1,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,RJ,60011,RIO DE JANEIRO,RIO DE JANEIRO,214,Vereador,190000684932,50746,RAFAEL JOSE SIMI LIMA,RAFAEL SIMI,50,PSOL,Partido Socialismo e Liberdade,SUPLENTE,1
1,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,RJ,60011,RIO DE JANEIRO,RIO DE JANEIRO,10,Vereador,190001265217,50567,MIRIA MARQUES COUTINHO,PROF MIRIA COUTINHO,50,PSOL,Partido Socialismo e Liberdade,SUPLENTE,4
